"Acao";"Categoria";"Modo";"Origem";"CaminhoOrigem";"CaminhoDestino";"TamanhoBytes";"SHA256";"Observacao"
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\connections\contacts\synced_contacts.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Instagram\connections\contacts\synced_contacts.json";"1385530";"73d396040bb06edc3b231e78b76478ea13c1c257010c58b49a5dbd3ee0d781e1";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\connections\followers_and_following\followers_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Instagram\connections\followers_and_following\followers_1.json";"670552";"820e101e095ee75b32f2221521d2e562573816f8defe57f53ac77469d0891281";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\connections\followers_and_following\following.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Instagram\connections\followers_and_following\following.json";"212592";"41cdb561fd73ba11ab51ea74e982b1ffb811bb68573765e4664c38e4cca6f20b";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\connections\followers_and_following\pending_follow_requests.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Instagram\connections\followers_and_following\pending_follow_requests.json";"584";"2788e5b04056aa8b23d22417e9507ce4d25d7b8581b510d6b9d3ec8da343324c";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\connections\followers_and_following\recently_unfollowed_profiles.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Instagram\connections\followers_and_following\recently_unfollowed_profiles.json";"830";"e8da3e29fa8aa8b1523373cad03668e4154c7ca28f63d3bb84e905de2b0849ac";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\connections\followers_and_following\recent_follow_requests.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Instagram\connections\followers_and_following\recent_follow_requests.json";"2769";"95de157267d77ab6f6f44d0a050ed29d93967aff9c238fde020dac5b70f0f6a7";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\connections\followers_and_following\removed_suggestions.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Instagram\connections\followers_and_following\removed_suggestions.json";"309";"33b973900016f1df09a33f1eac44ff4ead6a285e70ce6b210c28066bbca07563";""
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\likes\liked_comments.json";"";"123405";"e5d6a0cf75cea446879d9ab04e2d516b37639ca425321baa3984d3de14af73a1";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\likes\liked_comments.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\likes\liked_posts.json";"";"302932";"9cd0c9b145732cc608615a9e5a47542111341f00d332b004d1f9851bb86b4099";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\likes\liked_posts.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\link_history\link_history.json";"";"10517";"1f7d8d83a9808949a643a280f39ce89119a60d419f7d72d3542de9a2cf4d9d4c";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\13-Documentos-Institucionais\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\logged_information\link_history\link_history.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\link_history\your_link_history_settings.json";"";"311";"5959ca90aeea2f3a638c02d10bd442ac8ff07538b5c216452bb77543637aa6d4";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\13-Documentos-Institucionais\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\logged_information\link_history\your_link_history_settings.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\media\archived_live_videos.json";"";"557";"175245f03fb1ab488eb4f69faa761480453e2996153db7ffc4fba30b69f227bd";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\media\archived_live_videos.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\media\archived_posts.json";"";"87154";"2d7747b7d837e0b28733371650ec2c8e2788a15738c86da23c6805b963694c75";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\media\archived_posts.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\media\other_content.json";"";"458033";"afcbbc1498a433e0aa4e685be7565ce456a5a00aff88c1ec63efcca9804f305e";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\media\other_content.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\media\posts_1.json";"";"1334733";"efd5d6c041af0e13599d079ab8bf873167bad5dacb79bd266903c2d9eac3910d";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\media\posts_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\media\profile_photos.json";"";"331";"3ef38ad5de381eb3fc31bbcaee089d7e7f16564f3e207f1c393d5a820f7a9427";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\media\profile_photos.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\media\recently_deleted_content.json";"";"29172";"fb93af3742cbf504b34bfc0d49f84a13e7befa25404003cb27f4fa6a87e1b11c";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\media\recently_deleted_content.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\media\reels.json";"";"156341";"ae2818d8d8170b5bc50e4cf9560c84b4d57c70c17a01446b5a022126b31de56c";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\media\reels.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\media\reposts.json";"";"7017";"0b8dbdc6384887e4c62c4e9b2ddd048612f79f501ba690860cbc75216f86ad35";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\media\reposts.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\media\stories.json";"";"1489081";"120e692a66fdc373d274da6f8acf6876b34ca410d5c7a7ae2c3a2af2486d8493";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\media\stories.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\secret_conversations.json";"";"2338";"31e164ef1149cbb3f8e9f376876b1918cdcbaea46d9dd08d3db940ac23b79bd4";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\secret_conversations.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\100migue_1710338197027543\message_1.json";"";"3115";"3b8656d9895951792692fa6c837d807d17295892c4d7627a0d93f5be413568ee";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\100migue_1710338197027543\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\2obatalhaogamacerqueirapmgo_1127088765358330\message_1.json";"";"2579";"67a136c1ccb01f8b0b3a06646f9f79c4be3de5c66d942edc86cb3e8e707330ae";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\2obatalhaogamacerqueirapmgo_1127088765358330\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\abilionatoneto_1812982936763404\message_1.json";"";"1779";"35b90ef77bd1427f9861d16ef02b283bbff4a06bafc8361bead7420d53ab1fc5";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\abilionatoneto_1812982936763404\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\acijassociacaocomercialeindustrialdejatai_570994740961900\message_1.json";"";"12501";"a7d119ea6111c0be5c5920a04250d8b5aff12d0af4510fc025de89ea0701f447";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\acijassociacaocomercialeindustrialdejatai_570994740961900\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\acimmontividiugoias_1701946266862645\message_1.json";"";"14902";"90d39b36553bdacc08ad5648c4583121583e39a3649c11d735be940f6622d322";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\acimmontividiugoias_1701946266862645\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\acincdlniquelandia_1736902181042618\message_1.json";"";"2195";"ffc38f4ed25f1816e567da51f20f56db93b41dacbbee6ef92fbbe84527ad3f24";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\acincdlniquelandia_1736902181042618\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\acirvetes_828731558521549\message_1.json";"";"2365";"94395dfabf39ea448314fa1d44992b0b2eb2ab56896fc8e299fe01058db17b49";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\acirvetes_828731558521549\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\acirvmulher_1326825698712130\message_1.json";"";"80461";"f99986a70d48c8eadc66fa65237efe1738bd07e06dc0d855f671960574fb3a3e";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\acirvmulher_1326825698712130\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\adegapasiniwinebar_1219171786251401\message_1.json";"";"1878";"57574bf6664c886b154c0bbed2a44b5b7712254cf9dee9d1ef4c00eb567a98b8";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\adegapasiniwinebar_1219171786251401\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\adegasalgadosrdesde1993_1859416212119740\message_1.json";"";"1449";"6f6e0ddaf5eb621c2e542411dae403399e2f2d60192977ec11539fa2a4dfb1f4";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\adegasalgadosrdesde1993_1859416212119740\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\adejairjunior_1853772116017483\message_1.json";"";"928";"138dfcd90220057650607b13547dc271a542d1a8ca1ba9384cfc165a625c19b4";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\adejairjunior_1853772116017483\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\adelineoliveira_1822051369189558\message_1.json";"";"557";"d11c757904c427710b1135532c8629494a9cbae893e3160e08af8679954b0173";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\adelineoliveira_1822051369189558\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\adelsongomes_546970460030995\message_1.json";"";"13214";"60805320872de3ed6a7a1b8bf5c3ae987acd8662c27f99789327c71b53e50d77";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\adelsongomes_546970460030995\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\adial_1240953917299309\message_1.json";"";"717";"2409957712bb4fd36bc2ecad694f663a5ceeb972aaf558528dc527df48d34ecb";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\adial_1240953917299309\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\adirvrioverdego_1753648226029873\message_1.json";"";"2744";"7de5c2b2319704f1c2f358076e0d3871245dca8b476bca3974c21e0a5e87b47f";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\adirvrioverdego_1753648226029873\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\adrianafernandescrp0688815_1332481178146582\message_1.json";"";"1406";"62e05aa61ea1d9bc898b818e926bcf45ef9b1fb126d37e4de32e723db36ec554";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\adrianafernandescrp0688815_1332481178146582\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\adrianafrancoisebarbosadias_1656871265707570\message_1.json";"";"812";"6103462fd65f7f41d5edc1a5d3239c8da313b14e540fa8bb531623a272dff874";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\adrianafrancoisebarbosadias_1656871265707570\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\adrianamelomimosdadri_1699962721398424\message_1.json";"";"1173";"4c12812cca6547a254f5c222eeccebf9405447ecfb92fa0aa2de6ef990ac9b7b";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\adrianamelomimosdadri_1699962721398424\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\adrianocarvalhocosta_1966701161391244\message_1.json";"";"580";"89ca243ddeb00aadfda0bf4e0d2e6f7cdfd2a3eda8468afe1d6cf8bb48ce01e9";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\adrianocarvalhocosta_1966701161391244\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\adrianoferreira_1505753140819384\message_1.json";"";"3200";"317041950e63d26cb716565f29fe02bdd03b81792cc6524454ea3506a7fe71e7";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\adrianoferreira_1505753140819384\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\adriarocha_1305350134193020\message_1.json";"";"116218";"624160b51b09adcf4c609c49457398318d7bdd431bc4cfe6f359ae7fad12c673";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\adriarocha_1305350134193020\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\adrielydias_1747782279949801\message_1.json";"";"2651";"23d5f5811676abd3ed2858eff4cf78f89791081f56afd80b22e0ffd9dce040cc";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\adrielydias_1747782279949801\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\advogadatrabalhista_1708567107204652\message_1.json";"";"4102";"25c72dbd1e6df8c3a22d39b9a67ea53b517e1e6bd15848600016a40b3c97c579";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\advogadatrabalhista_1708567107204652\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\agenciagoianadedefesaagropecuaria_1753638252697537\message_1.json";"";"853";"7f826bb544b6da1da0b69265ce4328f80f87ec56bfbad2d5615f513baa3bdc95";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\agenciagoianadedefesaagropecuaria_1753638252697537\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\agenciagoianadeinfraestruturaetransportesgoinfra_1732027038191992\message_1.json";"";"884";"cf0c3fa312a178faa277c4657d5e2e0eeba87bf0c843bcf6b6b0c584a662e199";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\_LONG_PATHS\message_1__c8216fb4.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\agenciametricarioverdego_1927308351997192\message_1.json";"";"1053";"05ddfa58bbd461a83d79f5f9a6ed14924bc80abfc325e1989f4cc10ca1fa4c24";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\agenciametricarioverdego_1927308351997192\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\agrobayerbrasil_1617061996365434\message_1.json";"";"751";"52b001502719333699718f67a2466aa3b038134a6019153bc9090897d8b770ea";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\agrobayerbrasil_1617061996365434\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\agrodefesagoias_1753647352696627\message_1.json";"";"2303";"5f30bce8bf4ca4a782cd4279c6d2334896c2f07c6170008f5f6a3303c7f3a0b1";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\agrodefesagoias_1753647352696627\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\agroprosapodcast_1875191117208916\message_1.json";"";"1880";"3663e7ed5edabed38fa3865c1d4dffe63baf123f1b64fed440b76b6e2b5150b2";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\agroprosapodcast_1875191117208916\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\agrotecsegurancadotrabalho_1687943875933642\message_1.json";"";"5034";"0a073e3e36e6e59b5f072e5d726a52096dad3316e4f6d022c3754ebaa75e1045";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\agrotecsegurancadotrabalho_1687943875933642\message_1.json"
"DUPLICADO_CONTEUDO";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Instagram\messages\inbox\aguiaautomoveisseminovosrioverdego_1512194733556414\message_1.json";"";"1631";"0dba2153ff98041a1ee48acbedf3e275c90f432b33470e1dcb6108227fc7820a";"Duplicado de: C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\aguiaautomoveisseminovosrioverdego_1512194733556414\message_1.json"
